year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,airline
2022,3,15,652,700,-8,1457,1520,-23,AS,4,N581AS,SEA,BOS,278,2496,7,0,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,652,700,-8,1018,1020,-2,AS,286,N563AS,SEA,OGG,357,2640,7,0,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,653,700,-7,905,925,-20,UA,702,N465UA,SEA,SFO,110,679,7,0,2022-03-15T07:00:00Z,United Air Lines Inc.
2022,3,15,653,700,-7,814,800,14,AS,204,N513AS,PDX,SEA,36,129,7,0,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,655,700,-5,950,950,0,OO,809,N170SY,PDX,SLC,86,630,7,0,2022-03-15T07:00:00Z,SkyWest Airlines Inc.
2022,3,15,656,700,-4,934,950,-16,AS,92,N835VA,SEA,LAX,135,954,7,0,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,658,705,-7,752,805,-13,AS,247,N559AS,SEA,PDX,31,129,7,5,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,701,710,-9,1051,1050,1,AS,223,N932AK,SEA,DEN,131,1024,7,10,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,706,700,6,937,925,12,AS,427,N579AS,PDX,SAN,133,933,7,0,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,709,710,-1,1006,1010,-4,AS,217,N532AS,SEA,TUS,159,1216,7,10,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,710,710,0,1502,1515,-13,AS,14,N533AS,SEA,PHL,265,2378,7,10,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,713,715,-2,932,925,7,AS,242,N638VA,SEA,SFO,108,679,7,15,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,714,715,-1,1319,1330,-11,UA,461,N37274,SEA,IAH,222,1874,7,15,2022-03-15T07:00:00Z,United Air Lines Inc.
2022,3,15,717,720,-3,1003,1010,-7,AS,263,N266AK,SEA,PHX,145,1107,7,20,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,720,718,2,1509,1523,-14,AA,201,N928NN,SEA,CLT,252,2279,7,18,2022-03-15T07:00:00Z,American Airlines Inc.
2022,3,15,723,725,-2,1529,1529,0,DL,126,N722TW,SEA,JFK,275,2422,7,25,2022-03-15T07:00:00Z,Delta Air Lines Inc.
2022,3,15,724,725,-1,940,943,-3,OO,859,N273SY,SEA,SJC,119,696,7,25,2022-03-15T07:00:00Z,SkyWest Airlines Inc.
2022,3,15,724,730,-6,821,827,-6,QX,533,N443QX,PDX,SEA,39,129,7,30,2022-03-15T07:00:00Z,Horizon Air
2022,3,15,724,715,9,907,857,10,QX,565,N405QX,PDX,SMF,88,479,7,15,2022-03-15T07:00:00Z,Horizon Air
2022,3,15,725,730,-5,825,842,-17,OO,889,N264SY,SEA,GEG,42,224,7,30,2022-03-15T07:00:00Z,SkyWest Airlines Inc.
2022,3,15,725,732,-7,1011,1025,-14,DL,442,N3761R,SEA,SAN,142,1050,7,32,2022-03-15T07:00:00Z,Delta Air Lines Inc.
2022,3,15,726,735,-9,828,834,-6,OO,862,N279SY,SEA,PDX,28,129,7,35,2022-03-15T07:00:00Z,SkyWest Airlines Inc.
2022,3,15,726,726,0,1313,1331,-18,DL,285,N111NG,SEA,ORD,190,1721,7,26,2022-03-15T07:00:00Z,Delta Air Lines Inc.
2022,3,15,727,730,-3,820,824,-4,QX,746,N426QX,SEA,PDX,33,129,7,30,2022-03-15T07:00:00Z,Horizon Air
2022,3,15,727,731,-4,1005,1020,-15,DL,222,N3754A,SEA,LAX,132,954,7,31,2022-03-15T07:00:00Z,Delta Air Lines Inc.
2022,3,15,728,730,-2,920,924,-4,AS,206,N297AK,SEA,SMF,90,605,7,30,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,732,734,-2,1026,1027,-1,DL,595,N107DU,SEA,SNA,150,978,7,34,2022-03-15T07:00:00Z,Delta Air Lines Inc.
2022,3,15,734,740,-6,1058,1055,3,AS,272,N577AS,PDX,LIH,362,2631,7,40,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,736,740,-4,943,938,5,QX,522,N412QX,SEA,RNO,109,564,7,40,2022-03-15T07:00:00Z,Horizon Air
2022,3,15,738,743,-5,1327,1340,-13,AA,469,N535UW,SEA,DFW,206,1660,7,43,2022-03-15T07:00:00Z,American Airlines Inc.
2022,3,15,739,747,-8,1021,1029,-8,OO,865,N269SY,SEA,ONT,143,956,7,47,2022-03-15T07:00:00Z,SkyWest Airlines Inc.
2022,3,15,740,740,0,843,845,-2,QX,665,N453QX,SEA,GEG,41,224,7,40,2022-03-15T07:00:00Z,Horizon Air
2022,3,15,740,745,-5,1542,1559,-17,DL,187,N371DA,SEA,BOS,266,2496,7,45,2022-03-15T07:00:00Z,Delta Air Lines Inc.
2022,3,15,741,744,-3,933,943,-10,OO,880,N290SY,SEA,SMF,89,605,7,44,2022-03-15T07:00:00Z,SkyWest Airlines Inc.
2022,3,15,741,747,-6,1021,1020,1,DL,568,N3756,SEA,LAS,119,867,7,47,2022-03-15T07:00:00Z,Delta Air Lines Inc.
2022,3,15,744,746,-2,1002,1002,0,OO,874,N287SY,SEA,SFO,113,679,7,46,2022-03-15T07:00:00Z,SkyWest Airlines Inc.
2022,3,15,746,753,-7,1128,1147,-19,OO,895,N282SY,SEA,DEN,134,1024,7,53,2022-03-15T07:00:00Z,SkyWest Airlines Inc.
2022,3,15,746,736,10,1529,1513,16,DL,291,N537US,SEA,ATL,257,2182,7,36,2022-03-15T07:00:00Z,Delta Air Lines Inc.
2022,3,15,749,755,-6,1023,1023,0,QX,741,N439QX,SEA,BOI,71,399,7,55,2022-03-15T07:00:00Z,Horizon Air
2022,3,15,750,755,-5,1549,1605,-16,AS,3,N236AK,SEA,EWR,268,2402,7,55,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,752,800,-8,1045,1045,0,AS,106,N298AK,SEA,LAX,139,954,8,0,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,752,755,-3,1054,1055,-1,AS,265,N913AK,SEA,SLC,92,689,7,55,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,753,800,-7,935,950,-15,UA,174,N817UA,PDX,SFO,89,550,8,0,2022-03-15T08:00:00Z,United Air Lines Inc.
2022,3,15,753,800,-7,1012,1015,-3,AS,45,N403AS,PDX,ONT,121,838,8,0,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,753,755,-2,1609,1615,-6,AS,251,N274AK,SEA,TPA,296,2520,7,55,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,754,751,3,1547,1612,-25,UA,647,N37434,SEA,EWR,266,2402,7,51,2022-03-15T07:00:00Z,United Air Lines Inc.
2022,3,15,754,800,-6,1003,1010,-7,AS,249,N583AS,SEA,SFO,105,679,8,0,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,754,800,-6,1047,1050,-3,AS,304,N926AK,SEA,PHX,145,1107,8,0,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,755,800,-5,856,900,-4,AS,125,N613AS,PDX,SEA,36,129,8,0,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,756,800,-4,843,854,-11,QX,744,N402QX,SEA,PDX,31,129,8,0,2022-03-15T08:00:00Z,Horizon Air
2022,3,15,756,755,1,928,935,-7,AS,25,N538AS,SEA,JNU,121,909,7,55,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,758,800,-2,1051,1045,6,AS,412,N925VA,SEA,SAN,147,1050,8,0,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,759,805,-6,1020,1037,-17,OO,847,N293SY,SEA,BOI,59,399,8,5,2022-03-15T08:00:00Z,SkyWest Airlines Inc.
2022,3,15,800,805,-5,1109,1115,-6,AS,293,N929AK,PDX,HNL,350,2603,8,5,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,802,805,-3,1333,1335,-2,AS,148,N462AS,SEA,MCI,181,1489,8,5,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,803,801,2,1626,1620,6,DL,227,N6712B,SEA,MCO,298,2554,8,1,2022-03-15T08:00:00Z,Delta Air Lines Inc.
2022,3,15,807,810,-3,1029,1035,-6,AS,21,N596AS,PDX,SNA,125,859,8,10,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,807,800,7,1404,1355,9,AS,238,N453AS,SEA,DFW,204,1660,8,0,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,808,755,13,1610,1559,11,AS,301,N593AS,SEA,BWI,265,2335,7,55,2022-03-15T07:00:00Z,Alaska Airlines Inc.
2022,3,15,812,820,-8,1143,1209,-26,UA,430,N39461,SEA,DEN,126,1024,8,20,2022-03-15T08:00:00Z,United Air Lines Inc.
2022,3,15,812,810,2,1605,1615,-10,AS,256,N552AS,SEA,CHS,274,2415,8,10,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,815,817,-2,1711,1703,8,AS,52,N549AS,SEA,FLL,334,2717,8,17,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,816,645,91,1054,930,84,AS,433,N265AK,SEA,PSP,140,987,6,45,2022-03-15T06:00:00Z,Alaska Airlines Inc.
2022,3,15,817,825,-8,1123,1130,-7,HA,19,N218HA,PDX,OGG,345,2562,8,25,2022-03-15T08:00:00Z,Hawaiian Airlines Inc.
2022,3,15,818,825,-7,1109,1115,-6,AS,34,N471AS,SEA,ANC,194,1448,8,25,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,822,830,-8,913,926,-13,QX,722,N635QX,SEA,PDX,29,129,8,30,2022-03-15T08:00:00Z,Horizon Air
2022,3,15,823,816,7,921,927,-6,AS,26,N615AS,SEA,KTN,99,680,8,16,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,824,830,-6,1329,1344,-15,AS,221,N464AS,SEA,OMA,161,1368,8,30,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,826,800,26,1042,1013,29,AS,124,N527AS,SEA,SJC,108,696,8,0,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,827,830,-3,1614,1630,-16,AS,2,N525AS,SEA,DCA,267,2329,8,30,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,836,840,-4,1030,1025,5,QX,528,N622QX,PDX,OAK,90,543,8,40,2022-03-15T08:00:00Z,Horizon Air
2022,3,15,839,825,14,1459,1445,14,AS,228,N592AS,SEA,IAH,228,1874,8,25,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,839,826,13,1101,1055,6,AS,368,N364VA,SEA,LAS,121,867,8,26,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,841,845,-4,1208,1205,3,AS,72,N920AK,SEA,HNL,358,2677,8,45,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,842,840,2,1144,1115,29,AS,193,N635VA,SEA,ONT,132,956,8,40,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,843,845,-2,1155,1155,0,AS,362,N918AK,PDX,KOA,349,2607,8,45,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,845,835,10,1129,1125,4,WN,250,N465WN,SEA,PHX,141,1107,8,35,2022-03-15T08:00:00Z,Southwest Airlines Co.
2022,3,15,848,850,-2,1346,1408,-22,DL,760,N801DZ,SEA,MSP,157,1399,8,50,2022-03-15T08:00:00Z,Delta Air Lines Inc.
2022,3,15,851,835,16,1421,1427,-6,AS,132,N287AK,SEA,MKE,191,1694,8,35,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,852,835,17,1047,1020,27,AS,80,N440AS,PDX,SFO,92,550,8,35,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,855,840,15,1206,1205,1,HA,8,N360HA,SEA,HNL,353,2677,8,40,2022-03-15T08:00:00Z,Hawaiian Airlines Inc.
2022,3,15,856,900,-4,1216,1232,-16,UA,577,N407UA,PDX,DEN,122,991,9,0,2022-03-15T09:00:00Z,United Air Lines Inc.
2022,3,15,857,900,-3,947,955,-8,QX,624,N435QX,SEA,PDX,32,129,9,0,2022-03-15T09:00:00Z,Horizon Air
2022,3,15,900,900,0,1000,1000,0,AS,370,N317AS,PDX,SEA,36,129,9,0,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,905,820,45,1412,1340,32,AS,403,N851VA,SEA,MSP,162,1399,8,20,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,906,910,-4,1741,1745,-4,AS,260,N513AS,SEA,RSW,317,2623,9,10,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,911,800,71,1008,905,63,QX,727,N400QX,SEA,GEG,43,224,8,0,2022-03-15T08:00:00Z,Horizon Air
2022,3,15,911,905,6,1737,1725,12,AS,255,N923VA,PDX,MCO,307,2534,9,5,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,913,919,-6,1005,1028,-23,OO,862,N279SY,PDX,SEA,36,129,9,19,2022-03-15T09:00:00Z,SkyWest Airlines Inc.
2022,3,15,913,920,-7,1756,1750,6,AS,5,N921VA,SEA,MCO,308,2554,9,20,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,915,916,-1,1146,1143,3,QX,600,N636QX,SEA,SBP,128,847,9,16,2022-03-15T09:00:00Z,Horizon Air
2022,3,15,915,845,30,1651,1645,6,AS,244,N590AS,SEA,RDU,256,2354,8,45,2022-03-15T08:00:00Z,Alaska Airlines Inc.
2022,3,15,917,925,-8,1026,1036,-10,OO,857,N278SY,SEA,RDM,42,228,9,25,2022-03-15T09:00:00Z,SkyWest Airlines Inc.
2022,3,15,921,927,-6,1027,1039,-12,OO,899,N284SY,SEA,EUG,45,234,9,27,2022-03-15T09:00:00Z,SkyWest Airlines Inc.
2022,3,15,921,905,16,1500,1510,-10,AS,15,N402AS,SEA,ORD,196,1721,9,5,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,924,934,-10,1021,1032,-11,OO,894,N274SY,SEA,PDX,29,129,9,34,2022-03-15T09:00:00Z,SkyWest Airlines Inc.
2022,3,15,924,925,-1,1740,1741,-1,DL,287,N375DA,SEA,TPA,294,2520,9,25,2022-03-15T09:00:00Z,Delta Air Lines Inc.
2022,3,15,927,905,22,1141,1115,26,AS,406,N639VA,PDX,LAS,112,763,9,5,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,928,932,-4,1222,1241,-19,DL,343,N385DN,SEA,SLC,88,689,9,32,2022-03-15T09:00:00Z,Delta Air Lines Inc.
2022,3,15,928,930,-2,1252,1240,12,HA,13,N388HA,SEA,OGG,347,2640,9,30,2022-03-15T09:00:00Z,Hawaiian Airlines Inc.
2022,3,15,928,910,18,1736,1730,6,AS,207,N922VA,SEA,JFK,267,2422,9,10,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,929,933,-4,1237,1235,2,DL,423,N136DQ,SEA,TUS,159,1216,9,33,2022-03-15T09:00:00Z,Delta Air Lines Inc.
2022,3,15,937,945,-8,1149,1207,-18,UA,687,N493UA,SEA,SFO,106,679,9,45,2022-03-15T09:00:00Z,United Air Lines Inc.
2022,3,15,937,940,-3,1159,1204,-5,AS,426,N263AK,PDX,LAX,124,834,9,40,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,938,946,-8,1037,1053,-16,OO,864,N280SY,SEA,PSC,32,172,9,46,2022-03-15T09:00:00Z,SkyWest Airlines Inc.
2022,3,15,939,945,-6,1056,1114,-18,OO,844,N270SY,SEA,MFR,60,352,9,45,2022-03-15T09:00:00Z,SkyWest Airlines Inc.
2022,3,15,941,940,1,1641,1654,-13,AS,184,N557AS,SEA,CVG,223,1965,9,40,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,943,940,3,1733,1804,-31,AS,233,N448AS,SEA,EWR,259,2402,9,40,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,943,950,-7,1129,1138,-9,AS,398,N614AS,PDX,SJC,90,569,9,50,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,944,945,-1,1530,1520,10,QX,652,N646QX,PDX,DFW,201,1616,9,45,2022-03-15T09:00:00Z,Horizon Air
2022,3,15,946,950,-4,1113,1118,-5,QX,525,N422QX,SEA,MFR,67,352,9,50,2022-03-15T09:00:00Z,Horizon Air
2022,3,15,946,935,11,1131,1125,6,WN,375,N480WN,PDX,SJC,90,569,9,35,2022-03-15T09:00:00Z,Southwest Airlines Co.
2022,3,15,947,950,-3,1248,1305,-17,HA,10,N378HA,PDX,HNL,345,2603,9,50,2022-03-15T09:00:00Z,Hawaiian Airlines Inc.
2022,3,15,947,950,-3,1701,1717,-16,AS,326,N253AK,SEA,CMH,224,2016,9,50,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,948,950,-2,1052,1059,-7,QX,654,N437QX,SEA,RDM,46,228,9,50,2022-03-15T09:00:00Z,Horizon Air
2022,3,15,948,950,-2,1552,1550,2,AS,351,N837VA,SEA,AUS,215,1770,9,50,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,949,954,-5,1229,1240,-11,QX,608,N443QX,SEA,SUN,82,475,9,54,2022-03-15T09:00:00Z,Horizon Air
2022,3,15,950,955,-5,1154,1155,-1,OO,829,N171SY,SEA,STS,101,618,9,55,2022-03-15T09:00:00Z,SkyWest Airlines Inc.
2022,3,15,950,954,-4,1159,1200,-1,QX,508,N444QX,SEA,SMF,107,605,9,54,2022-03-15T09:00:00Z,Horizon Air
2022,3,15,951,955,-4,1222,1220,2,OO,846,N305SY,PDX,LAX,126,834,9,55,2022-03-15T09:00:00Z,SkyWest Airlines Inc.
2022,3,15,951,955,-4,1737,1745,-8,AS,248,N587AS,PDX,DCA,256,2350,9,55,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,951,957,-6,1243,1243,0,AS,396,N492AS,SEA,PSP,140,987,9,57,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,953,955,-2,1241,1243,-2,AS,158,N264AK,SEA,LAX,134,954,9,55,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,953,955,-2,1253,1240,13,AS,358,N915AK,SEA,SAN,141,1050,9,55,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,955,949,6,1600,1553,7,DL,337,N108DQ,SEA,AUS,213,1770,9,49,2022-03-15T09:00:00Z,Delta Air Lines Inc.
2022,3,15,957,1000,-3,1113,1110,3,QX,625,N450QX,SEA,EUG,49,234,10,0,2022-03-15T10:00:00Z,Horizon Air
2022,3,15,958,959,-1,1200,1157,3,OO,872,N302SY,SEA,SMF,90,605,9,59,2022-03-15T09:00:00Z,SkyWest Airlines Inc.
2022,3,15,958,1001,-3,1106,1103,3,QX,570,N647QX,SEA,PSC,32,172,10,1,2022-03-15T10:00:00Z,Horizon Air
2022,3,15,958,1000,-2,1054,1100,-6,AS,68,N931AK,SEA,PDX,29,129,10,0,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1002,1010,-8,1344,1354,-10,AS,215,N302AS,SEA,DEN,125,1024,10,10,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1004,1000,4,1218,1214,4,AS,61,N565AS,SEA,SFO,103,679,10,0,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1007,1012,-5,1251,1258,-7,DL,410,N849DN,PDX,SLC,83,630,10,12,2022-03-15T10:00:00Z,Delta Air Lines Inc.
2022,3,15,1008,1018,-10,1257,1306,-9,DL,357,N378DA,SEA,LAX,131,954,10,18,2022-03-15T10:00:00Z,Delta Air Lines Inc.
2022,3,15,1014,1020,-6,1608,1615,-7,AS,231,N320AS,SEA,STL,207,1709,10,20,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1015,1025,-10,1229,1239,-10,AS,118,N924AK,SEA,SJC,103,696,10,25,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1017,1020,-3,1221,1225,-4,WN,314,N7835A,PDX,LAS,109,763,10,20,2022-03-15T10:00:00Z,Southwest Airlines Co.
2022,3,15,1018,1020,-2,1602,1620,-18,AS,224,N275AK,PDX,ORD,199,1739,10,20,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1021,1025,-4,1126,1131,-5,QX,615,N451QX,SEA,GEG,45,224,10,25,2022-03-15T10:00:00Z,Horizon Air
2022,3,15,1021,1030,-9,1252,1300,-8,AS,262,N585AS,SEA,LAS,124,867,10,30,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1023,1025,-2,1401,1407,-6,QX,683,N624QX,PDX,ABQ,142,1111,10,25,2022-03-15T10:00:00Z,Horizon Air
2022,3,15,1023,1020,3,1648,1640,8,AS,441,N273AK,SEA,BNA,237,1978,10,20,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1026,955,31,1309,1245,24,AS,306,N277AK,SEA,PHX,144,1107,9,55,2022-03-15T09:00:00Z,Alaska Airlines Inc.
2022,3,15,1029,1020,9,1208,1200,8,WN,353,N7750A,PDX,OAK,88,543,10,20,2022-03-15T10:00:00Z,Southwest Airlines Co.
2022,3,15,1030,729,181,1311,1023,168,DL,398,N374DA,SEA,PHX,142,1107,7,29,2022-03-15T07:00:00Z,Delta Air Lines Inc.
2022,3,15,1030,1025,5,1724,1745,-21,AS,259,N268AK,SEA,DTW,212,1927,10,25,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1032,1040,-8,1620,1625,-5,AS,372,N843VA,PDX,AUS,207,1715,10,40,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1036,1030,6,1224,1216,8,UA,449,N847UA,PDX,SFO,85,550,10,30,2022-03-15T10:00:00Z,United Air Lines Inc.
2022,3,15,1037,1039,-2,1726,1752,-26,AS,179,N524AS,SEA,IND,213,1866,10,39,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1038,1001,37,1326,1246,40,AS,182,N840VA,SEA,SNA,140,978,10,1,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1042,1046,-4,1253,1255,-2,QX,606,N631QX,SEA,OAK,113,672,10,46,2022-03-15T10:00:00Z,Horizon Air
2022,3,15,1042,1045,-3,1708,1719,-11,AS,451,N433AS,SEA,MSY,243,2086,10,45,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1046,1046,0,1917,1900,17,AS,12,N551AS,PDX,EWR,263,2434,10,46,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1050,1050,0,1230,1235,-5,WN,637,N8647A,SEA,SMF,83,605,10,50,2022-03-15T10:00:00Z,Southwest Airlines Co.
2022,3,15,1055,1102,-7,1421,1451,-30,UA,463,N75426,SEA,DEN,129,1024,11,2,2022-03-15T11:00:00Z,United Air Lines Inc.
2022,3,15,1059,1040,19,1309,1258,11,QX,567,N435QX,PDX,BOI,61,344,10,40,2022-03-15T10:00:00Z,Horizon Air
2022,3,15,1107,1107,0,1658,1710,-12,UA,503,N27252,SEA,ORD,196,1721,11,7,2022-03-15T11:00:00Z,United Air Lines Inc.
2022,3,15,1107,1100,7,1155,1200,-5,AS,369,N318AS,PDX,SEA,29,129,11,0,2022-03-15T11:00:00Z,Alaska Airlines Inc.
2022,3,15,1110,1115,-5,1404,1422,-18,DL,323,N927DZ,SEA,SLC,91,689,11,15,2022-03-15T11:00:00Z,Delta Air Lines Inc.
2022,3,15,1113,1118,-5,1326,1334,-8,OO,873,N264SY,SEA,SJC,114,696,11,18,2022-03-15T11:00:00Z,SkyWest Airlines Inc.
2022,3,15,1113,1045,28,1357,1320,37,AS,296,N847VA,SEA,BUR,131,937,10,45,2022-03-15T10:00:00Z,Alaska Airlines Inc.
2022,3,15,1115,1120,-5,1206,1220,-14,AS,254,N323AS,SEA,PDX,30,129,11,20,2022-03-15T11:00:00Z,Alaska Airlines Inc.
2022,3,15,1116,1116,0,1201,1210,-9,DL,757,N776DE,SEA,PDX,29,129,11,16,2022-03-15T11:00:00Z,Delta Air Lines Inc.
2022,3,15,1117,1120,-3,1349,1351,-2,OO,823,N187SY,SEA,SBA,130,908,11,20,2022-03-15T11:00:00Z,SkyWest Airlines Inc.
2022,3,15,1117,1122,-5,1215,1224,-9,OO,894,N274SY,PDX,SEA,31,129,11,22,2022-03-15T11:00:00Z,SkyWest Airlines Inc.
2022,3,15,1117,1115,2,1349,1352,-3,AA,462,N815AW,PDX,PHX,134,1009,11,15,2022-03-15T11:00:00Z,American Airlines Inc.
2022,3,15,1118,1110,8,1435,1435,0,WN,644,N7746C,PDX,DEN,123,991,11,10,2022-03-15T11:00:00Z,Southwest Airlines Co.
2022,3,15,1121,1124,-3,1324,1349,-25,DL,157,N134DU,SEA,SFO,102,679,11,24,2022-03-15T11:00:00Z,Delta Air Lines Inc.
2022,3,15,1122,1115,7,1729,1710,19,AS,66,N846VA,SEA,DAL,205,1670,11,15,2022-03-15T11:00:00Z,Alaska Airlines Inc.
2022,3,15,1122,1125,-3,1456,1450,6,AS,290,N584AS,SEA,LIH,363,2701,11,25,2022-03-15T11:00:00Z,Alaska Airlines Inc.
2022,3,15,1123,1125,-2,1344,1343,1,OO,830,N185SY,SEA,MRY,121,750,11,25,2022-03-15T11:00:00Z,SkyWest Airlines Inc.
2022,3,15,1123,1130,-7,1442,1500,-18,UA,229,N482UA,PDX,DEN,125,991,11,30,2022-03-15T11:00:00Z,United Air Lines Inc.
2022,3,15,1125,1126,-1,1352,1349,3,OO,908,N504SY,PDX,LAX,122,834,11,26,2022-03-15T11:00:00Z,SkyWest Airlines Inc.
2022,3,15,1125,1130,-5,1309,1306,3,QX,591,N402QX,PDX,RNO,93,444,11,30,2022-03-15T11:00:00Z,Horizon Air
2022,3,15,1125,1130,-5,1330,1335,-5,WN,337,N7831B,SEA,SJC,108,696,11,30,2022-03-15T11:00:00Z,Southwest Airlines Co.
2022,3,15,1126,1125,1,1410,1420,-10,AS,138,N495AS,SEA,PHX,143,1107,11,25,2022-03-15T11:00:00Z,Alaska Airlines Inc.
2022,3,15,1127,1135,-8,1353,1404,-11,AS,54,N553AS,SEA,BOI,55,399,11,35,2022-03-15T11:00:00Z,Alaska Airlines Inc.
2022,3,15,1130,1135,-5,1225,1246,-21,OO,858,N279SY,SEA,GEG,40,224,11,35,2022-03-15T11:00:00Z,SkyWest Airlines Inc.
2022,3,15,1130,1135,-5,1233,1243,-10,AS,324,N442AS,SEA,GEG,43,224,11,35,2022-03-15T11:00:00Z,Alaska Airlines Inc.
2022,3,15,1132,1135,-3,1734,1729,5,AS,176,N281AK,SEA,SAT,223,1774,11,35,2022-03-15T11:00:00Z,Alaska Airlines Inc.
2022,3,15,1135,1130,5,1343,1345,-2,AS,385,N457AS,SEA,FAT,105,748,11,30,2022-03-15T11:00:00Z,Alaska Airlines Inc.
2022,3,15,1135,1120,15,1426,1420,6,AS,435,N478AS,SEA,FAI,203,1533,11,20,2022-03-15T11:00:00Z,Alaska Airlines Inc.
2022,3,15,1137,1140,-3,1331,1335,-4,AS,361,N461AS,SEA,SMF,84,605,11,40,2022-03-15T11:00:00Z,Alaska Airlines Inc.
